SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status,CashIRR_Annuity,PricePerCashIRRAnnuity,CashIRRPremiumBP,CashIRRStatus
ATM,ATM 2M x 6Y,2M,6Y,0.16712328767123288,6.0,-0.00197,0.0,-0.00197,CALL/PAYER,33.75,6.0995926859490694,0.0005533156349561832,NORMAL,0.0,0.003392691673534881,OK,6.047221148686364,0.0005533156373085551,33.46022023831168,OK
ATM,ATM 2M x 6Y,2M,6Y,0.16712328767123288,6.0,-0.00197,0.0,-0.00197,CALL/PAYER,33.75,6.0995926859490694,0.0005533156349561832,BLACK_SHIFT,0.01,0.42302863491624365,OK,6.047221148686364,0.000553315634959692,33.46022009627074,OK
ATM,ATM 2M x 6Y,2M,6Y,0.16712328767123288,6.0,-0.00197,0.0,-0.00197,CALL/PAYER,33.75,6.0995926859490694,0.0005533156349561832,BLACK_SHIFT,0.02,0.18821567364667313,OK,6.047221148686364,0.000553315635028577,33.460220100436366,OK
ATM,ATM 2M x 6Y,2M,6Y,0.16712328767123288,6.0,-0.00197,0.0,-0.00197,CALL/PAYER,33.75,6.0995926859490694,0.0005533156349561832,BLACK_SHIFT,0.03,0.12105022625218573,OK,6.047221148686364,0.0005533156349102168,33.46022009327886,OK
ATM,ATM 2M x 6Y,2M,6Y,0.16712328767123288,6.0,-0.00197,0.0,-0.00197,CALL/PAYER,33.75,6.0995926859490694,0.0005533156349561832,BLACK_SHIFT,0.05,0.07063938258374039,OK,6.047221148686364,0.000553315634878062,33.46022009133439,OK
ATM,ATM 2M x 7Y,2M,7Y,0.16712328767123288,7.0,-0.0014000000000000002,0.0,-0.0014000000000000002,CALL/PAYER,44.25,7.119248220289595,0.0006215543921321514,NORMAL,0.0,0.0038111021270283113,OK,7.0421743475852985,0.000621554389605802,43.77094378111017,OK
ATM,ATM 2M x 7Y,2M,7Y,0.16712328767123288,7.0,-0.0014000000000000002,0.0,-0.0014000000000000002,CALL/PAYER,44.25,7.119248220289595,0.0006215543921321514,BLACK_SHIFT,0.01,0.44375917174761426,OK,7.0421743475852985,0.0006215543921676558,43.77094396152039,OK
ATM,ATM 2M x 7Y,2M,7Y,0.16712328767123288,7.0,-0.0014000000000000002,0.0,-0.0014000000000000002,CALL/PAYER,44.25,7.119248220289595,0.0006215543921321514,BLACK_SHIFT,0.02,0.20495790306453676,OK,7.0421743475852985,0.0006215543920611542,43.77094395402035,OK
ATM,ATM 2M x 7Y,2M,7Y,0.16712328767123288,7.0,-0.0014000000000000002,0.0,-0.0014000000000000002,CALL/PAYER,44.25,7.119248220289595,0.0006215543921321514,BLACK_SHIFT,0.03,0.13327180102391006,OK,7.0421743475852985,0.0006215543922625712,43.77094396820449,OK
ATM,ATM 2M x 7Y,2M,7Y,0.16712328767123288,7.0,-0.0014000000000000002,0.0,-0.0014000000000000002,CALL/PAYER,44.25,7.119248220289595,0.0006215543921321514,BLACK_SHIFT,0.05,0.07842109779323281,OK,7.0421743475852985,0.0006215543923387308,43.77094397356778,OK
ATM,ATM 2M x 8Y,2M,8Y,0.16712328767123288,8.0,-0.0008,0.0,-0.0008,CALL/PAYER,54.5,8.137173804348143,0.0006697657111720734,NORMAL,0.0,0.004106713044901809,OK,8.028876994174755,0.0006697657094538329,53.77466496121013,OK
ATM,ATM 2M x 8Y,2M,8Y,0.16712328767123288,8.0,-0.0008,0.0,-0.0008,CALL/PAYER,54.5,8.137173804348143,0.0006697657111720734,BLACK_SHIFT,0.01,0.4470030281640135,OK,8.028876994174755,0.000669765711185457,53.77466510024009,OK
ATM,ATM 2M x 8Y,2M,8Y,0.16712328767123288,8.0,-0.0008,0.0,-0.0008,CALL/PAYER,54.5,8.137173804348143,0.0006697657111720734,BLACK_SHIFT,0.02,0.21395949104234885,OK,8.028876994174755,0.0006697657111042685,53.774665093721566,OK
ATM,ATM 2M x 8Y,2M,8Y,0.16712328767123288,8.0,-0.0008,0.0,-0.0008,CALL/PAYER,54.5,8.137173804348143,0.0006697657111720734,BLACK_SHIFT,0.03,0.14066023501615305,OK,8.028876994174755,0.0006697657110860886,53.77466509226192,OK
ATM,ATM 2M x 8Y,2M,8Y,0.16712328767123288,8.0,-0.0008,0.0,-0.0008,CALL/PAYER,54.5,8.137173804348143,0.0006697657111720734,BLACK_SHIFT,0.05,0.08347382755119503,OK,8.028876994174755,0.0006697657109815125,53.77466508386564,OK
ATM,ATM 2M x 9Y,2M,9Y,0.16712328767123288,9.0,-0.00018999999999999998,0.0,-0.00018999999999999998,CALL/PAYER,65.5,9.154840743127266,0.0007154684809691774,NORMAL,0.0,0.00438694264689421,OK,9.008555965773352,0.0007154684834573408,64.45337874972441,OK
ATM,ATM 2M x 9Y,2M,9Y,0.16712328767123288,9.0,-0.00018999999999999998,0.0,-0.00018999999999999998,CALL/PAYER,65.5,9.154840743127266,0.0007154684809691774,BLACK_SHIFT,0.01,0.4478154546482531,OK,9.008555965773352,0.0007154684809807417,64.4533785266186,OK
ATM,ATM 2M x 9Y,2M,9Y,0.16712328767123288,9.0,-0.00018999999999999998,0.0,-0.00018999999999999998,CALL/PAYER,65.5,9.154840743127266,0.0007154684809691774,BLACK_SHIFT,0.02,0.22152659327156943,OK,9.008555965773352,0.0007154684808769081,64.45337851726468,OK
ATM,ATM 2M x 9Y,2M,9Y,0.16712328767123288,9.0,-0.00018999999999999998,0.0,-0.00018999999999999998,CALL/PAYER,65.5,9.154840743127266,0.0007154684809691774,BLACK_SHIFT,0.03,0.14718565680820545,OK,9.008555965773352,0.0007154684809976188,64.45337852813897,OK
ATM,ATM 2M x 9Y,2M,9Y,0.16712328767123288,9.0,-0.00018999999999999998,0.0,-0.00018999999999999998,CALL/PAYER,65.5,9.154840743127266,0.0007154684809691774,BLACK_SHIFT,0.05,0.0880782899350874,OK,9.008555965773352,0.000715468481173473,64.45337854398089,OK
ATM,ATM 2M x 10Y,2M,10Y,0.16712328767123288,10.0,0.0004,0.0,0.0004,CALL/PAYER,76.5,10.168196750764348,0.0007523457882957414,NORMAL,0.0,0.004613058275639808,OK,9.978035142004636,0.0007523457848050457,75.06932679723803,OK
ATM,ATM 2M x 10Y,2M,10Y,0.16712328767123288,10.0,0.0004,0.0,0.0004,CALL/PAYER,76.5,10.168196750764348,0.0007523457882957414,BLACK_SHIFT,0.01,0.44417275707715276,OK,9.978035142004636,0.0007523457882901603,75.06932714498399,OK
ATM,ATM 2M x 10Y,2M,10Y,0.16712328767123288,10.0,0.0004,0.0,0.0004,CALL/PAYER,76.5,10.168196750764348,0.0007523457882957414,BLACK_SHIFT,0.02,0.22621088862496108,OK,9.978035142004636,0.0007523457882906426,75.06932714503212,OK
ATM,ATM 2M x 10Y,2M,10Y,0.16712328767123288,10.0,0.0004,0.0,0.0004,CALL/PAYER,76.5,10.168196750764348,0.0007523457882957414,BLACK_SHIFT,0.03,0.1517696785828465,OK,9.978035142004636,0.0007523457883156972,75.06932714753206,OK
ATM,ATM 2M x 10Y,2M,10Y,0.16712328767123288,10.0,0.0004,0.0,0.0004,CALL/PAYER,76.5,10.168196750764348,0.0007523457882957414,BLACK_SHIFT,0.05,0.09153427462138689,OK,9.978035142004636,0.0007523457882761785,75.06932714358888,OK
ATM,ATM 2M x 15Y,2M,15Y,0.16712328767123288,15.0,0.0028699999999999997,0.0,0.0028699999999999997,CALL/PAYER,131.0,15.14142238144324,0.0008651763136899787,NORMAL,0.0,0.005304886172289858,OK,14.661129366597558,0.0008651763130044789,126.84461849874567,OK
ATM,ATM 2M x 15Y,2M,15Y,0.16712328767123288,15.0,0.0028699999999999997,0.0,0.0028699999999999997,CALL/PAYER,131.0,15.14142238144324,0.0008651763136899787,BLACK_SHIFT,0.01,0.4126789447329524,OK,14.661129366597558,0.0008651763136843463,126.84461859842192,OK
ATM,ATM 2M x 15Y,2M,15Y,0.16712328767123288,15.0,0.0028699999999999997,0.0,0.0028699999999999997,CALL/PAYER,131.0,15.14142238144324,0.0008651763136899787,BLACK_SHIFT,0.02,0.23204526925509256,OK,14.661129366597558,0.0008651763136574633,126.84461859448056,OK
ATM,ATM 2M x 15Y,2M,15Y,0.16712328767123288,15.0,0.0028699999999999997,0.0,0.0028699999999999997,CALL/PAYER,131.0,15.14142238144324,0.0008651763136899787,BLACK_SHIFT,0.03,0.1614191883031444,OK,14.661129366597558,0.0008651763137476169,126.8446186076981,OK
ATM,ATM 2M x 15Y,2M,15Y,0.16712328767123288,15.0,0.0028699999999999997,0.0,0.0028699999999999997,CALL/PAYER,131.0,15.14142238144324,0.0008651763136899787,BLACK_SHIFT,0.05,0.10034534025589809,OK,14.661129366597558,0.0008651763137300927,126.84461860512886,OK
ATM,ATM 2M x 20Y,2M,20Y,0.16712328767123288,20.0,0.004079999999999999,0.0,0.004079999999999999,CALL/PAYER,186.0,19.93999420438193,0.0009327986663061588,NORMAL,0.0,0.0057195171442281055,OK,19.168245312316593,0.0009327986679256498,178.80113693801,OK
ATM,ATM 2M x 20Y,2M,20Y,0.16712328767123288,20.0,0.004079999999999999,0.0,0.004079999999999999,CALL/PAYER,186.0,19.93999420438193,0.0009327986663061588,BLACK_SHIFT,0.01,0.40668359763008033,OK,19.168245312316593,0.0009327986663225114,178.80113663071648,OK
ATM,ATM 2M x 20Y,2M,20Y,0.16712328767123288,20.0,0.004079999999999999,0.0,0.004079999999999999,CALL/PAYER,186.0,19.93999420438193,0.0009327986663061588,BLACK_SHIFT,0.02,0.23761486405593163,OK,19.168245312316593,0.0009327986662663931,178.8011366199596,OK
ATM,ATM 2M x 20Y,2M,20Y,0.16712328767123288,20.0,0.004079999999999999,0.0,0.004079999999999999,CALL/PAYER,186.0,19.93999420438193,0.0009327986663061588,BLACK_SHIFT,0.03,0.16785913639601402,OK,19.168245312316593,0.0009327986662517815,178.80113661715882,OK
ATM,ATM 2M x 20Y,2M,20Y,0.16712328767123288,20.0,0.004079999999999999,0.0,0.004079999999999999,CALL/PAYER,186.0,19.93999420438193,0.0009327986663061588,BLACK_SHIFT,0.05,0.10576854087161486,OK,19.168245312316593,0.0009327986664452101,178.80113665423568,OK
ATM,ATM 2M x 25Y,2M,25Y,0.16712328767123288,25.0,0.00444,0.0,0.00444,CALL/PAYER,234.0,24.598871059799702,0.0009512631674484063,NORMAL,0.0,0.005832733428954572,OK,23.612914857301366,0.0009512631636019877,224.62096089020875,OK
ATM,ATM 2M x 25Y,2M,25Y,0.16712328767123288,25.0,0.00444,0.0,0.00444,CALL/PAYER,234.0,24.598871059799702,0.0009512631674484063,BLACK_SHIFT,0.01,0.4043889314257373,OK,23.612914857301366,0.0009512631675088878,224.62096181274174,OK
ATM,ATM 2M x 25Y,2M,25Y,0.16712328767123288,25.0,0.00444,0.0,0.00444,CALL/PAYER,234.0,24.598871059799702,0.0009512631674484063,BLACK_SHIFT,0.02,0.23874994770535485,OK,23.612914857301366,0.0009512631673366887,224.62096177208053,OK
ATM,ATM 2M x 25Y,2M,25Y,0.16712328767123288,25.0,0.00444,0.0,0.00444,CALL/PAYER,234.0,24.598871059799702,0.0009512631674484063,BLACK_SHIFT,0.03,0.16939311597354612,OK,23.612914857301366,0.000951263167412203,224.62096178991163,OK
ATM,ATM 2M x 25Y,2M,25Y,0.16712328767123288,25.0,0.00444,0.0,0.00444,CALL/PAYER,234.0,24.598871059799702,0.0009512631674484063,BLACK_SHIFT,0.05,0.1071491507744956,OK,23.612914857301366,0.0009512631676532428,224.62096184682818,OK
ATM,ATM 2M x 30Y,2M,30Y,0.16712328767123288,30.0,0.0044,0.0,0.0044,CALL/PAYER,280.5,29.164392596248014,0.0009617892746241737,NORMAL,0.0,0.005897274955199507,OK,28.046641103739926,0.0009617892706472159,269.7495849127025,OK
ATM,ATM 2M x 30Y,2M,30Y,0.16712328767123288,30.0,0.0044,0.0,0.0044,CALL/PAYER,280.5,29.164392596248014,0.0009617892746241737,BLACK_SHIFT,0.01,0.4100124524801204,OK,28.046641103739926,0.0009617892745768866,269.74958601484315,OK
ATM,ATM 2M x 30Y,2M,30Y,0.16712328767123288,30.0,0.0044,0.0,0.0044,CALL/PAYER,280.5,29.164392596248014,0.0009617892746241737,BLACK_SHIFT,0.02,0.24178999448313176,OK,28.046641103739926,0.0009617892746935815,269.7495860475721,OK
ATM,ATM 2M x 30Y,2M,30Y,0.16712328767123288,30.0,0.0044,0.0,0.0044,CALL/PAYER,280.5,29.164392596248014,0.0009617892746241737,BLACK_SHIFT,0.03,0.17146751088922063,OK,28.046641103739926,0.0009617892744844675,269.74958598892266,OK
ATM,ATM 2M x 30Y,2M,30Y,0.16712328767123288,30.0,0.0044,0.0,0.0044,CALL/PAYER,280.5,29.164392596248014,0.0009617892746241737,BLACK_SHIFT,0.05,0.10841466283004847,OK,28.046641103739926,0.0009617892748288066,269.74958608549827,OK
ATM,ATM 3M x 1Y,3M,1Y,0.25205479452054796,1.0,-0.00446,0.0,-0.00446,CALL/PAYER,3.25,1.0052562188248557,0.00032330066097967035,NORMAL,0.0,0.001614169144541431,OK,1.0044799807139844,0.000323300658074248,3.2474903878723906,OK
ATM,ATM 3M x 1Y,3M,1Y,0.25205479452054796,1.0,-0.00446,0.0,-0.00446,CALL/PAYER,3.25,1.0052562188248557,0.00032330066097967035,BLACK_SHIFT,0.01,0.2916265392033719,OK,1.0044799807139844,0.0003233006609510078,3.247490416768867,OK
ATM,ATM 3M x 1Y,3M,1Y,0.25205479452054796,1.0,-0.00446,0.0,-0.00446,CALL/PAYER,3.25,1.0052562188248557,0.00032330066097967035,BLACK_SHIFT,0.02,0.10388366212163469,OK,1.0044799807139844,0.0003233006610631802,3.2474904178956163,OK
ATM,ATM 3M x 1Y,3M,1Y,0.25205479452054796,1.0,-0.00446,0.0,-0.00446,CALL/PAYER,3.25,1.0052562188248557,0.00032330066097967035,BLACK_SHIFT,0.03,0.06320426313799546,OK,1.0044799807139844,0.0003233006609551659,3.2474904168106344,OK
ATM,ATM 3M x 1Y,3M,1Y,0.25205479452054796,1.0,-0.00446,0.0,-0.00446,CALL/PAYER,3.25,1.0052562188248557,0.00032330066097967035,BLACK_SHIFT,0.05,0.035445552442670794,OK,1.0044799807139844,0.0003233006610413869,3.247490417676707,OK
ATM,ATM 3M x 2Y,3M,2Y,0.25205479452054796,2.0,-0.00362,0.0,-0.00362,CALL/PAYER,7.75,2.0156893879594513,0.00038448384191998845,NORMAL,0.0,0.0019196433503594502,OK,2.0109126558243613,0.000384483844544914,7.731634289553739,OK
ATM,ATM 3M x 2Y,3M,2Y,0.25205479452054796,2.0,-0.00362,0.0,-0.00362,CALL/PAYER,7.75,2.0156893879594513,0.00038448384191998845,BLACK_SHIFT,0.01,0.30117118549632504,OK,2.0109126558243613,0.0003844838419426698,7.731634237224881,OK
ATM,ATM 3M x 2Y,3M,2Y,0.25205479452054796,2.0,-0.00362,0.0,-0.00362,CALL/PAYER,7.75,2.0156893879594513,0.00038448384191998845,BLACK_SHIFT,0.02,0.11721125262703366,OK,2.0109126558243613,0.0003844838419816785,7.731634238009312,OK
ATM,ATM 3M x 2Y,3M,2Y,0.25205479452054796,2.0,-0.00362,0.0,-0.00362,CALL/PAYER,7.75,2.0156893879594513,0.00038448384191998845,BLACK_SHIFT,0.03,0.072772938076762,OK,2.0109126558243613,0.00038448384189702575,7.731634236307019,OK
ATM,ATM 3M x 2Y,3M,2Y,0.25205479452054796,2.0,-0.00362,0.0,-0.00362,CALL/PAYER,7.75,2.0156893879594513,0.00038448384191998845,BLACK_SHIFT,0.05,0.04139020859014286,OK,2.0109126558243613,0.00038448384170188324,7.7316342323828735,OK
ATM,ATM 3M x 3Y,3M,3Y,0.25205479452054796,3.0,-0.00331,0.0,-0.00331,CALL/PAYER,14.0,3.036398628225976,0.00046107253078886873,NORMAL,0.0,0.00230203385626213,OK,3.0255999352085903,0.00046107253577206683,13.950210343584258,OK
ATM,ATM 3M x 3Y,3M,3Y,0.25205479452054796,3.0,-0.00331,0.0,-0.00331,CALL/PAYER,14.0,3.036398628225976,0.00046107253078886873,BLACK_SHIFT,0.01,0.34452974143898896,OK,3.0255999352085903,0.0004610725308100581,13.950210193453726,OK
ATM,ATM 3M x 3Y,3M,3Y,0.25205479452054796,3.0,-0.00331,0.0,-0.00331,CALL/PAYER,14.0,3.036398628225976,0.00046107253078886873,BLACK_SHIFT,0.02,0.13795649905789192,OK,3.0255999352085903,0.00046107253069770093,13.950210190054246,OK
ATM,ATM 3M x 3Y,3M,3Y,0.25205479452054796,3.0,-0.00331,0.0,-0.00331,CALL/PAYER,14.0,3.036398628225976,0.00046107253078886873,BLACK_SHIFT,0.03,0.08625753897130664,OK,3.0255999352085903,0.0004610725307075264,13.950210190351527,OK
ATM,ATM 3M x 3Y,3M,3Y,0.25205479452054796,3.0,-0.00331,0.0,-0.00331,CALL/PAYER,14.0,3.036398628225976,0.00046107253078886873,BLACK_SHIFT,0.05,0.049305902931217324,OK,3.0255999352085903,0.0004610725310377692,13.950210200343351,OK
ATM,ATM 3M x 4Y,3M,4Y,0.25205479452054796,4.0,-0.00291,0.0,-0.00291,CALL/PAYER,22.75,4.052343657132305,0.0005614035216376329,NORMAL,0.0,0.0028029644358672674,OK,4.032088846751237,0.0005614035243698349,22.636288891384478,OK
ATM,ATM 3M x 4Y,3M,4Y,0.25205479452054796,4.0,-0.00291,0.0,-0.00291,CALL/PAYER,22.75,4.052343657132305,0.0005614035216376329,BLACK_SHIFT,0.01,0.3959917154417475,OK,4.032088846751237,0.0005614035216591953,22.63628878208908,OK
ATM,ATM 3M x 4Y,3M,4Y,0.25205479452054796,4.0,-0.00291,0.0,-0.00291,CALL/PAYER,22.75,4.052343657132305,0.0005614035216376329,BLACK_SHIFT,0.02,0.16405832412004723,OK,4.032088846751237,0.0005614035215682558,22.63628877842232,OK
ATM,ATM 3M x 4Y,3M,4Y,0.25205479452054796,4.0,-0.00291,0.0,-0.00291,CALL/PAYER,22.75,4.052343657132305,0.0005614035216376329,BLACK_SHIFT,0.03,0.10348023798684333,OK,4.032088846751237,0.0005614035215507455,22.636288777716288,OK
ATM,ATM 3M x 4Y,3M,4Y,0.25205479452054796,4.0,-0.00291,0.0,-0.00291,CALL/PAYER,22.75,4.052343657132305,0.0005614035216376329,BLACK_SHIFT,0.05,0.059525774666445486,OK,4.032088846751237,0.0005614035216211823,22.63628878055636,OK
ATM,ATM 3M x 5Y,3M,5Y,0.25205479452054796,5.0,-0.00244,0.0,-0.00244,CALL/PAYER,31.5,5.070804814026801,0.000621203165084664,NORMAL,0.0,0.0031015309058721966,OK,5.036809454815156,0.000621203165911689,31.28881979425103,OK
ATM,ATM 3M x 5Y,3M,5Y,0.25205479452054796,5.0,-0.00244,0.0,-0.00244,CALL/PAYER,31.5,5.070804814026801,0.000621203165084664,BLACK_SHIFT,0.01,0.4109832959998112,OK,5.036809454815156,0.0006212031650815702,31.28881975243953,OK
ATM,ATM 3M x 5Y,3M,5Y,0.25205479452054796,5.0,-0.00244,0.0,-0.00244,CALL/PAYER,31.5,5.070804814026801,0.000621203165084664,BLACK_SHIFT,0.02,0.176682674476818,OK,5.036809454815156,0.0006212031651101173,31.28881975387739,OK
ATM,ATM 3M x 5Y,3M,5Y,0.25205479452054796,5.0,-0.00244,0.0,-0.00244,CALL/PAYER,31.5,5.070804814026801,0.000621203165084664,BLACK_SHIFT,0.03,0.11255237824667663,OK,5.036809454815156,0.0006212031649402323,31.28881974532061,OK
ATM,ATM 3M x 5Y,3M,5Y,0.25205479452054796,5.0,-0.00244,0.0,-0.00244,CALL/PAYER,31.5,5.070804814026801,0.000621203165084664,BLACK_SHIFT,0.05,0.06521592597073603,OK,5.036809454815156,0.0006212031649574096,31.288819746185794,OK
ATM,ATM 3M x 6Y,3M,6Y,0.25205479452054796,6.0,-0.00191,0.0,-0.00191,CALL/PAYER,42.25,6.09319900490816,0.0006933960299994634,NORMAL,0.0,0.0034619740390434187,OK,6.040315219811841,0.0006933960352566828,41.88330625118129,OK
ATM,ATM 3M x 6Y,3M,6Y,0.25205479452054796,6.0,-0.00191,0.0,-0.00191,CALL/PAYER,42.25,6.09319900490816,0.0006933960299994634,BLACK_SHIFT,0.01,0.42875886999409807,OK,6.040315219811841,0.000693396030035123,41.88330593578262,OK
ATM,ATM 3M x 6Y,3M,6Y,0.25205479452054796,6.0,-0.00191,0.0,-0.00191,CALL/PAYER,42.25,6.09319900490816,0.0006933960299994634,BLACK_SHIFT,0.02,0.19144868446266206,OK,6.040315219811841,0.0006933960299086023,41.883305928140366,OK
ATM,ATM 3M x 6Y,3M,6Y,0.25205479452054796,6.0,-0.00191,0.0,-0.00191,CALL/PAYER,42.25,6.09319900490816,0.0006933960299994634,BLACK_SHIFT,0.03,0.12326544918731139,OK,6.040315219811841,0.0006933960299059169,41.883305927978164,OK
ATM,ATM 3M x 6Y,3M,6Y,0.25205479452054796,6.0,-0.00191,0.0,-0.00191,CALL/PAYER,42.25,6.09319900490816,0.0006933960299994634,BLACK_SHIFT,0.05,0.07199339699942806,OK,6.040315219811841,0.0006933960298606337,41.883305925242915,OK
ATM,ATM 3M x 7Y,3M,7Y,0.25205479452054796,7.0,-0.00132,0.0,-0.00132,CALL/PAYER,55.0,7.115189336277672,0.0007729941875134046,NORMAL,0.0,0.0038593900956108065,OK,7.037106876920644,0.0007729941821126061,54.396426747642685,OK
ATM,ATM 3M x 7Y,3M,7Y,0.25205479452054796,7.0,-0.00132,0.0,-0.00132,CALL/PAYER,55.0,7.115189336277672,0.0007729941875134046,BLACK_SHIFT,0.01,0.4455574130526704,OK,7.037106876920644,0.0007729941874960091,54.396427126478514,OK
ATM,ATM 3M x 7Y,3M,7Y,0.25205479452054796,7.0,-0.00132,0.0,-0.00132,CALL/PAYER,55.0,7.115189336277672,0.0007729941875134046,BLACK_SHIFT,0.02,0.2066981751866256,OK,7.037106876920644,0.0007729941875494611,54.39642713023999,OK
ATM,ATM 3M x 7Y,3M,7Y,0.25205479452054796,7.0,-0.00132,0.0,-0.00132,CALL/PAYER,55.0,7.115189336277672,0.0007729941875134046,BLACK_SHIFT,0.03,0.13459290069603158,OK,7.037106876920644,0.000772994187666973,54.39642713850943,OK
ATM,ATM 3M x 7Y,3M,7Y,0.25205479452054796,7.0,-0.00132,0.0,-0.00132,CALL/PAYER,55.0,7.115189336277672,0.0007729941875134046,BLACK_SHIFT,0.05,0.07928605017113821,OK,7.037106876920644,0.0007729941875335468,54.39642712912008,OK
ATM,ATM 3M x 8Y,3M,8Y,0.25205479452054796,8.0,-0.0007199999999999999,0.0,-0.0007199999999999999,CALL/PAYER,68.0,8.135323377078272,0.0008358610573685834,NORMAL,0.0,0.0041732705934421615,OK,8.02598234817218,0.0008358610581452158,67.08606098198022,OK
ATM,ATM 3M x 8Y,3M,8Y,0.25205479452054796,8.0,-0.0007199999999999999,0.0,-0.0007199999999999999,CALL/PAYER,68.0,8.135323377078272,0.0008358610573685834,BLACK_SHIFT,0.01,0.45066531156488165,OK,8.02598234817218,0.0008358610573923793,67.0860609215577,OK
ATM,ATM 3M x 8Y,3M,8Y,0.25205479452054796,8.0,-0.0007199999999999999,0.0,-0.0007199999999999999,CALL/PAYER,68.0,8.135323377078272,0.0008358610573685834,BLACK_SHIFT,0.02,0.21656256412903097,OK,8.02598234817218,0.0008358610574593812,67.08606092693526,OK
ATM,ATM 3M x 8Y,3M,8Y,0.25205479452054796,8.0,-0.0007199999999999999,0.0,-0.0007199999999999999,CALL/PAYER,68.0,8.135323377078272,0.0008358610573685834,BLACK_SHIFT,0.03,0.142560155731358,OK,8.02598234817218,0.0008358610573066458,67.08606091467675,OK
ATM,ATM 3M x 8Y,3M,8Y,0.25205479452054796,8.0,-0.0007199999999999999,0.0,-0.0007199999999999999,CALL/PAYER,68.0,8.135323377078272,0.0008358610573685834,BLACK_SHIFT,0.05,0.08469125321129115,OK,8.02598234817218,0.0008358610571694847,67.08606090366821,OK
ATM,ATM 3M x 9Y,3M,9Y,0.25205479452054796,9.0,-0.0001,0.0,-0.0001,CALL/PAYER,81.5,9.155071262936668,0.0008902169918648703,NORMAL,0.0,0.004444657811634386,OK,9.00728221066889,0.0008902169888921212,80.18435647683229,OK
ATM,ATM 3M x 9Y,3M,9Y,0.25205479452054796,9.0,-0.0001,0.0,-0.0001,CALL/PAYER,81.5,9.155071262936668,0.0008902169918648703,BLACK_SHIFT,0.01,0.4499099550134741,OK,9.00728221066889,0.000890216991887881,80.18435674666883,OK
ATM,ATM 3M x 9Y,3M,9Y,0.25205479452054796,9.0,-0.0001,0.0,-0.0001,CALL/PAYER,81.5,9.155071262936668,0.0008902169918648703,BLACK_SHIFT,0.02,0.22346678286069604,OK,9.00728221066889,0.0008902169917700542,80.18435673605583,OK
ATM,ATM 3M x 9Y,3M,9Y,0.25205479452054796,9.0,-0.0001,0.0,-0.0001,CALL/PAYER,81.5,9.155071262936668,0.0008902169918648703,BLACK_SHIFT,0.03,0.14868527756834066,OK,9.00728221066889,0.0008902169919547016,80.18435675268755,OK
ATM,ATM 3M x 9Y,3M,9Y,0.25205479452054796,9.0,-0.0001,0.0,-0.0001,CALL/PAYER,81.5,9.155071262936668,0.0008902169918648703,BLACK_SHIFT,0.05,0.08907872203804315,OK,9.00728221066889,0.0008902169920574701,80.1843567619442,OK
ATM,ATM 3M x 10Y,3M,10Y,0.25205479452054796,10.0,0.00049,0.0,0.00049,CALL/PAYER,96.0,10.164773854526741,0.0009444381289136867,NORMAL,0.0,0.004715372032864589,OK,9.973102722961427,0.0009444381256111275,94.18978442200921,OK
ATM,ATM 3M x 10Y,3M,10Y,0.25205479452054796,10.0,0.00049,0.0,0.00049,CALL/PAYER,96.0,10.164773854526741,0.0009444381289136867,BLACK_SHIFT,0.01,0.4504693377249994,OK,9.973102722961427,0.0009444381288697887,94.18978474699884,OK
ATM,ATM 3M x 10Y,3M,10Y,0.25205479452054796,10.0,0.00049,0.0,0.00049,CALL/PAYER,96.0,10.164773854526741,0.0009444381289136867,BLACK_SHIFT,0.02,0.23025855597704975,OK,9.973102722961427,0.000944438128987219,94.18978475871029,OK
ATM,ATM 3M x 10Y,3M,10Y,0.25205479452054796,10.0,0.00049,0.0,0.00049,CALL/PAYER,96.0,10.164773854526741,0.0009444381289136867,BLACK_SHIFT,0.03,0.15469193587469343,OK,9.973102722961427,0.0009444381289477107,94.18978475477009,OK
ATM,ATM 3M x 10Y,3M,10Y,0.25205479452054796,10.0,0.00049,0.0,0.00049,CALL/PAYER,96.0,10.164773854526741,0.0009444381289136867,BLACK_SHIFT,0.05,0.09340075398832792,OK,9.973102722961427,0.0009444381287022109,94.18978473028614,OK
ATM,ATM 3M x 15Y,3M,15Y,0.25205479452054796,15.0,0.00294,0.0,0.00294,CALL/PAYER,163.5,15.135817914813117,0.001080219126050571,NORMAL,0.0,0.005393296738945215,OK,14.65565091562809,0.0010802191274607955,158.31314444449782,OK
ATM,ATM 3M x 15Y,3M,15Y,0.25205479452054796,15.0,0.00294,0.0,0.00294,CALL/PAYER,163.5,15.135817914813117,0.001080219126050571,BLACK_SHIFT,0.01,0.41755596791787275,OK,14.65565091562809,0.0010802191261133623,158.31314424702273,OK
ATM,ATM 3M x 15Y,3M,15Y,0.25205479452054796,15.0,0.00294,0.0,0.00294,CALL/PAYER,163.5,15.135817914813117,0.001080219126050571,BLACK_SHIFT,0.02,0.23524112408459535,OK,14.65565091562809,0.0010802191259762159,158.31314422692304,OK
